,creator_name,platform_type,creation_time,label
96,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:23:28+00:00,198.0
97,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:45:48+00:00,198.0
98,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:47:31+00:00,198.0
99,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:48:51+00:00,198.0
100,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 20:49:51+00:00,198.0
101,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 21:20:23+00:00,198.0
102,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:10:45+00:00,198.0
103,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:16:55+00:00,198.0
104,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:21:18+00:00,198.0
105,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:31:09+00:00,198.0
106,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:49:31+00:00,198.0
107,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 22:51:52+00:00,198.0
108,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 23:02:33+00:00,198.0
109,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-12 23:43:59+00:00,198.0
110,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 00:15:23+00:00,198.0
111,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 00:42:23+00:00,198.0
112,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 00:49:27+00:00,198.0
113,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 01:35:41+00:00,198.0
114,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 02:18:11+00:00,198.0
115,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 02:29:38+00:00,198.0
116,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 02:40:23+00:00,198.0
117,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 12:48:12+00:00,198.0
118,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 13:48:25+00:00,198.0
119,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 14:05:04+00:00,198.0
120,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 15:03:44+00:00,198.0
121,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 16:18:46+00:00,198.0
122,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 16:41:46+00:00,198.0
123,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 17:05:56+00:00,198.0
124,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 17:39:54+00:00,198.0
125,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 17:43:06+00:00,198.0
126,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 18:26:27+00:00,198.0
127,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 19:03:27+00:00,198.0
128,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 20:26:04+00:00,198.0
129,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 22:15:07+00:00,198.0
130,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 22:22:17+00:00,198.0
131,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 22:40:30+00:00,198.0
132,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 22:46:53+00:00,198.0
133,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 23:39:14+00:00,198.0
134,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-13 23:40:57+00:00,198.0
135,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 02:25:21+00:00,198.0
136,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 02:29:15+00:00,198.0
137,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 14:09:25+00:00,198.0
138,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 14:52:50+00:00,198.0
139,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 15:10:03+00:00,198.0
140,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 15:41:40+00:00,198.0
141,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 16:35:54+00:00,198.0
142,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 16:44:03+00:00,198.0
143,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 18:32:07+00:00,198.0
144,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 18:36:12+00:00,198.0
145,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 18:54:17+00:00,198.0
146,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 18:56:46+00:00,198.0
147,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 19:12:07+00:00,198.0
148,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 20:56:20+00:00,198.0
149,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 21:51:53+00:00,198.0
150,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 22:53:00+00:00,198.0
151,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 23:33:53+00:00,198.0
152,ce6375aa4595a6c7459e9ad10a9368a5a551079dff300e9af38cb3b625ee28b5,twitter,2024-06-14 23:36:38+00:00,198.0
153,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 09:47:11+00:00,107.0
154,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 12:53:17+00:00,107.0
155,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 14:27:29+00:00,107.0
156,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 16:35:49+00:00,107.0
157,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 18:16:41+00:00,107.0
158,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 19:54:19+00:00,107.0
159,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-08 20:45:16+00:00,107.0
160,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 07:25:32+00:00,107.0
161,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 09:39:45+00:00,107.0
162,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 11:58:02+00:00,107.0
163,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 12:37:17+00:00,107.0
164,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 16:45:51+00:00,107.0
165,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 17:41:36+00:00,107.0
166,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 19:28:18+00:00,107.0
167,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-09 21:19:10+00:00,107.0
168,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-10 09:20:27+00:00,107.0
169,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-10 12:24:49+00:00,107.0
170,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-10 16:33:25+00:00,107.0
171,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-10 20:08:36+00:00,107.0
172,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 07:52:15+00:00,107.0
173,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 07:52:30+00:00,107.0
174,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 07:52:46+00:00,107.0
175,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 08:49:03+00:00,107.0
176,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 08:49:19+00:00,107.0
177,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 08:49:34+00:00,107.0
178,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 10:35:50+00:00,107.0
179,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 12:59:10+00:00,107.0
180,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 15:20:05+00:00,107.0
181,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 16:58:36+00:00,107.0
182,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 17:41:48+00:00,107.0
183,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-11 19:02:55+00:00,107.0
184,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 06:49:51+00:00,107.0
185,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 09:06:46+00:00,107.0
186,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 11:42:40+00:00,107.0
187,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 13:27:03+00:00,107.0
188,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 15:52:25+00:00,107.0
189,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 17:06:31+00:00,107.0
190,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 18:49:10+00:00,107.0
191,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-12 19:55:57+00:00,107.0
192,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-13 07:10:52+00:00,107.0
193,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-13 07:59:07+00:00,107.0
194,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-13 09:17:44+00:00,107.0
195,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-13 09:18:00+00:00,107.0
196,bc9b94c421c6e74e5e4124424687d98ef744cf42d526e3c467c142cd56ba89c1,telegram,2024-06-13 09:18:15+00:00,107.0
